,100nM,1000nM,pred
18340,5.68,6.69,5.241425807636866
18341,3.26,4.35,5.219029726684865
18342,3.08,3.58,5.219029726684865
18343,2.78,19.46,5.763258442799344
18344,2.93,5.15,5.238301877336002
18345,3.65,2.62,5.217313811167691
18346,15.47,70.93,6.957408805566495
18347,3.11,5.07,5.220854834214797
18348,7.46,3.4066666666666663,5.223116764180956
18349,16.51,59.47,6.734661607217549
18350,5.84,10.39,5.657654363747703
18351,7.68,39.83,6.496742447634718
18352,40.35,79.02,7.433043505956529
18353,3.58,3.98,5.219029726684865
18354,0.52,2.33,5.216016974985602
18355,6.89,45.11,6.624262617021625
18356,2.41,5.05,5.232977550392752
18357,37.48,73.51,7.42592168002803
18358,1.16,3.52,5.224233216222309
18359,4.09,5.15,5.223386633135093
18360,15.61,27.22,6.22149263482927
18361,2.62,7.08,5.394875205972535
18362,6.32,47.35,6.609165964563167
18363,2.23,6.205,5.226960181823638
18364,1.06,5.98,5.238117524423823
18365,1.89,4.11,5.216444277324657
18366,0.5,1.85,5.210332288233469
18367,0.33,3.87,5.217774558864052
18368,0.64,2.72,5.215347507401928
18369,1.8,1.94,5.217773813162349
18370,1.33,3.25,5.21790484388205
18371,8.79,38.21,6.490053738123413
18372,0.64,2.53,5.213015582684758
18373,1.36,13.5,5.678673388249317
18374,8.93,7.33,5.472735704854654
18375,2.22,1.34,5.232210478868154
18376,0.74,5.29,5.219130073013438
18377,10.51,3.2,5.261697391647912
18378,4.31,5.83,5.227374827787338
18379,3.07,4.11,5.219029726684865
18380,5.03,7.6,5.3830086455709525
18381,2.61,2.82,5.219715054581991
18382,1.4,2.15,5.21206022250751
18383,3.11,2.67,5.217313811167691
18384,0.0,0.0,5.231674855421404
18385,0.0,0.0,5.785238940954993
18386,3.3,4.19,5.219029726684865
18387,3.88,4.11,5.219029726684865
18388,12.76,56.82,6.632145459620787
18389,1.03,9.81,5.3101915445679975
18390,1.71,22.1,6.212187950374323
18391,2.04,3.52,5.218615080721165
18392,5.64,0.0,5.31204127373689
18393,6.41,1.67,5.222116783856332
18394,5.0,14.01,5.6961837837243054
18395,2.03,2.78,5.2168991652039916
18396,1.58,4.76,5.213817806385961
18397,0.0,0.0,5.261723714552761
18398,0.0,0.0,6.04432254515082
18399,0.2,13.33,6.0547919141878355
18400,0.44,0.0,5.258757405956424
18401,3.23,1.62,5.222116783856332
18402,0.82,2.56,5.213015582684758
18403,3.25,3.77,5.219029726684865
18404,0.34,0.0,5.231025941301526
18405,3.89,9.67,5.2798724906692955
18406,2.64,1.98,5.223096720519661
18407,0.73,4.19,5.214773166563209
18408,1.3,2.46,5.21206022250751
18409,0.83,1.46,5.207330895932625
18410,4.25,24.83,6.201199702807614
18411,2.01,1.69,5.220280831141662
18412,2.44,4.54,5.2214309700991635
18413,2.71,4.19,5.2214309700991635
18414,4.32,0.37,5.291719710013948
18415,3.75,16.37,5.792264571345111
18416,5.0,1.2333333333333334,5.230972616656517
18417,3.5,4.61,5.219029726684865
18418,0.0,5.7,5.4055154106554015
18419,1.74,6.31,5.232826012619217
18420,1.55,2.93,5.216934629577281
18421,2.77,2.45,5.217383129864822
18422,3.46,3.65,5.219029726684865
18423,0.97,3.78,5.222138261625307
18424,3.55,4.22,5.219029726684865
18425,7.71,22.81,6.177404381953261
18426,18.64,80.69,7.181076055685294
18427,12.3,62.06,6.79260311754031
18428,2.15,2.4,5.214567240486822
18429,8.425714285714285,36.57142857142857,6.487190084084933
18430,45.428,79.32000000000001,7.440667242708908
18431,3.68,32.26,6.469166674135352
18432,9.0,31.57,6.431324798559074
18433,2.27,2.17,5.214567240486822
18434,1.46,9.405000000000001,5.273365432637865
18435,1.31,7.57,5.386526781500394
18436,15.75,56.86,6.607706271777972
18437,18.68,68.9,7.0946825779608735
18438,0.0,1.56,5.218608680401574
18439,2.61,5.64,5.229776071201638
18440,10.54,45.09,6.577952830438046
18441,58.44,92.13,7.542355849891856
18442,9.67,47.25,6.5479386881486095
18443,10.27,32.589999999999996,6.457410366044058
18444,1.92,5.18,5.220801183774886
18445,1.64,8.18,5.273365432637865
18446,11.95,43.92,6.527374572970601
18447,2.77,5.97,5.229776071201638
18448,22.5,68.06,6.958655167150837
18449,40.71,78.4,7.433043505956529
18450,6.6925,35.86333333333334,6.510796275516574
18451,0.0,0.0,5.231674855421404
18452,9.59,10.89,5.681291828296481
18453,6.51,6.75,5.2620425780636335
18454,15.35,63.25,6.7706497160806265
18455,4.42,2.61,5.217313811167691
18456,5.45,14.265,5.745709292100969
18457,4.39,1.91,5.222116783856332
18458,9.68,39.4775,6.491355080785261
18459,0.47,8.06,5.367593492719092
18460,1.15,11.3,5.801741994289743
18461,1.83,4.25,5.216444277324657
18462,2.49,22.09,6.1970175991041145
18463,7.81,12.98,5.676378841800508
18464,1.19,1.8,5.216790945591726
18465,6.27,8.54,5.276953844167752
18466,1.87,3.16,5.217270844160086
18467,3.23,0.0,5.4615455703856695
18468,0.7,1.97,5.207330895932625
18469,3.56,14.53,5.741113011852294
18470,3.81,0.65,5.276734802331993
18471,4.23,10.51,5.669703488267988
18472,6.42,14.96,5.789345924843568
18473,9.53,18.1,5.769405379911764
18474,24.87,70.64,7.026526782737703
18475,2.45,2.78,5.219715054581991
18476,0.0,0.0,5.74344079771005
18477,0.0,0.0,5.851856067143446
18478,0.59,0.99,5.2116175495999215
18479,2.02,1.95,5.220280831141662
18480,4.36,6.11,5.227374827787338
18481,5.68,28.29,6.271486441686647
18482,20.96,64.0,6.946229739338658
18483,2.6950000000000003,4.21,5.2214309700991635
18484,3.99,14.46,5.738952987829598
18485,1.43,3.68,5.213817806385961
18486,2.88,0.97,5.271174126404092
18487,10.57,38.08,6.490053738123413
18488,8.09,31.42,6.429147213080446
18489,4.61,34.06,6.518220421438019
18490,3.09,14.24,5.732510589235303
18491,0.38,0.0,5.258757405956424
18492,2.85,2.04,5.215961823113853
18493,0.0,0.0,5.785238940954993
18494,43.96,81.23,7.432002512465595
18495,33.57,70.66,7.376544739444433
18496,1.27,1.49,5.209686085141553
18497,2.31,2.23,5.214567240486822
18498,1.04,1.61,5.216790945591726
18499,6.22,49.03,6.621909126797708
18500,0.24,0.63,5.215633016753174
18501,3.36,42.66,6.554842477045664
18502,1.83,0.0,5.313195176053948
18503,4.21,3.0,5.219856293520293
18504,0.0,2.61,5.265413494184203
18505,1.63,1.62,5.209686085141553
18506,3.42,5.85,5.227374827787338
18507,0.48,2.32,5.216016974985602
18508,0.59,3.36,5.2188602040593
18509,6.49,11.45,5.6730284947276095
18510,12.86,56.88,6.632145459620787
18511,11.53,52.09,6.572148735889106
18512,1.9,24.05,6.2259326660331915
18513,1.08,0.0,5.265216063314681
18514,5.54,36.63,6.513007654825474
18515,3.66,5.2,5.223386633135093
18516,0.32,2.21,5.216016974985602
18517,4.55,10.82,5.675947141229154
18518,3.44,17.51,5.7721986476240765
18519,1.21,1.16,5.230519513784006
18520,0.11,3.58,5.217774558864052
18521,2.84,6.06,5.229776071201638
18522,3.56,25.62,6.201199702807614
18523,1.74,7.9,5.281401471769443
18524,1.54,2.3,5.21206022250751
18525,0.67,3.98,5.214773166563209
18526,3.07,23.86,6.200967309684911
18527,6.19,5.86,5.224456181285795
18528,2.48,2.15,5.217383129864822
18529,3.46,6.67,5.244344454138409
18530,2.41,1.9,5.232818193283317
18531,8.21,5.67,5.224456181285795
18532,3.01,2.49,5.218015656445321
18533,1.01,1.37,5.21732527852248
18534,3.52,14.16,5.6961837837243054
18535,3.9,4.15,5.219029726684865
18536,0.7,5.42,5.219130073013438
18537,15.19,63.35,6.7706497160806265
18538,1.32,2.92,5.216934629577281
18539,1.25,0.7633333333333333,5.214986813661258
18540,15.22,47.53,6.508777629061541
18541,1.41,5.51,5.218174712836188
18542,10.05,70.61,6.981430580742391
18543,67.26,88.71,7.702063969296172
18544,2.02,2.16,5.214567240486822
18545,1.84,4.63,5.216444277324657
18546,34.13,73.31,7.398616715564774
18547,4.3,11.83,5.675947141229154
18548,70.99,88.54,7.806230741854791
18549,0.0,1.87,5.218608680401574
18550,5.12,20.25,5.765186107112369
18551,32.5,35.99,7.336986669634653
18552,1.5,4.45,5.213817806385961
18553,31.16,83.31,7.146280245599047
18554,3.29,7.779999999999999,5.287908529800872
18555,1.01,7.71,5.325032180678369
18556,0.87,1.15,5.221059464124905
18557,0.0,0.0,5.53930902505708
18558,0.0,7.55,5.494415453426342
18559,0.93,1.34,5.2152303239254785
18560,0.87,0.0,5.228024549000683
18561,1.27,0.62,5.214986813661258
18562,9.04,50.7,6.573298184571167
18563,1.21,1.97,5.216790945591726
18564,2.12,4.2,5.218615080721165
18565,0.0,5.94,5.5272774950935
18566,1.47,1.77,5.209686085141553
18567,2.06,2.94,5.219441647556594
18568,1.12,0.0,5.691534305194307
18569,3.2,2.94,5.219856293520293
18570,2.63,2.1,5.215961823113853
18571,0.0,12.91,6.301072961754651
18572,1.31,1.67,5.209686085141553
18573,2.66,0.0,5.352645357586346
18574,2.02,2.14,5.214567240486822
18575,0.46,0.0,5.258757405956424
18576,0.0,0.0,5.529587059518325
18577,0.98,1.88,5.214695990994724
18578,2.68,0.03,5.310554390780227
18579,24.59,87.0,7.102238823843409
18580,13.31,33.25,6.454193192871323
18581,1.58,9.73,5.273365432637865
18582,0.04,0.75,5.223909408921278
18583,2.15,3.69,5.218615080721165
18584,4.02,0.0,5.346355337351248
18585,5.48,32.04,6.468366218606518
18586,1.48,5.13,5.218174712836188
18587,0.0,1.87,5.828894278361586
18588,2.17,2.96,5.219441647556594
18589,0.0,0.72,5.223909408921278
18590,8.15,2.93,5.219856293520293
18591,0.0,0.0,5.4988557116263515
18592,2.52,1.56,5.223096720519661
18593,1.85,0.895,5.272728046220816
18594,0.84,4.74,5.214773166563209
18595,2.29,5.55,5.225271287701665
18596,1.07,1.53,5.216790945591726
18597,2.67,25.24,6.20562753648744
18598,4.27,4.16,5.219029726684865
18599,1.53,1.01,5.21397273880885
18600,1.0,3.35,5.226225299121399
18601,1.04,1.94,5.216790945591726
18602,7.8,51.51,6.5793585433618
18603,2.68,4.34,5.2214309700991635
18604,6.1,35.03,6.515181942007758
18605,0.0,7.68,5.6164950593067005
18606,5.71,24.49,6.205612013891326
18607,20.86,94.25,7.300795858492343
18608,17.42,33.7,6.845863197727558
18609,6.23,42.48,6.556635119183705
18610,1.49,12.11,5.669222202580925
18611,69.08,84.76,7.7287501207942775
18612,1.89,36.38,6.520647630596823
18613,2.33,15.03,5.790336907032087
18614,1.61,7.26,5.471299631759265
18615,2.85,15.73,5.790336907032087
18616,0.77,3.43,5.2188602040593
18617,5.8,27.27,6.205612013891326
18618,0.0,19.57,6.291685741071346
18619,26.15,78.86,7.053543117299154
18620,1.81,14.13,5.692085316014772
18621,11.304285714285713,57.14,6.685911766086368
18622,1.39,10.3825,5.6527985494634505
18623,0.0,10.1,5.592466389639449
18624,2.17,0.0,5.344519384636579
18625,0.98,26.71,6.254603296480933
18626,0.71,16.78,6.00438640803112
18627,0.96,12.94,5.809778166058089
18628,12.29,69.95,6.95839426794903
18629,2.75,19.23,5.763258442799344
18630,7.87,40.34,6.496742447634718
18631,69.06,91.34,7.71778788573046
18632,10.66,53.2,6.693825348007506
18633,68.19,94.17,7.701326753691235
18634,9.16,39.78,6.491355080785261
18635,3.135,26.439999999999998,6.201199702807614
18636,6.79,30.816666666666666,6.451156950023075
18637,13.84,65.44,6.891349436725513
18638,4.01,14.45,5.738952987829598
18639,5.71,32.75,6.468366218606518
18640,57.05,86.99,7.554653014788027
18641,40.25,84.45,7.427620191720839
18642,6.85,36.9,6.513659929555055
18643,61.0175,74.235,7.57866393615398
18644,1.41,6.3,5.232826012619217
18645,0.0,7.3,5.909467992652001
18646,17.11,63.92,7.1204923966331295
18647,3.56,22.12,6.192589765424289
18648,4.37,28.815,6.343029783215757
18649,2.69,15.57,5.790336907032087
18650,24.63,72.455,7.030165782647493
18651,11.05,58.63,6.685911766086368
18652,12.42,63.99,6.818766850542363
18653,2.46,10.7,5.671369985736988
18654,10.44,30.95,6.435084025048701
18655,1.71,23.02,6.2109077025698545
18656,1.2,0.03,5.229857120611556
18657,4.0,20.49,5.765186107112369
18658,1.87,6.59,5.235452483557914
18659,4.49,22.94,6.18965282454953
18660,3.16,3.86,5.219029726684865
18661,2.46,9.37,5.280978596351069
18662,6.88,34.08,6.510796275516574
18663,2.31,19.72,5.763258442799344
18664,2.66,24.31,6.20562753648744
18665,3.17,11.11,5.675947141229154
18666,4.13,40.16,6.529962935386248
18667,4.41,34.1,6.513808110354306
18668,4.29,31.78,6.469166674135352
18669,2.0,20.71,5.778428794069553
18670,0.23,0.24,5.217436401681577
18671,0.16,0.1,5.217436401681577
18672,7.15,15.42,5.789345924843568
18673,10.41,45.44,6.577952830438046
18674,14.85,63.84,6.785990515447171
18675,43.295,84.03999999999999,7.432190256889735
18676,2.91,12.1,5.674019476916127
18677,0.0,0.62,5.223909408921278
18678,2.19,20.49,5.763258442799344
18679,9.2,42.86,6.497321939653183
18680,5.79,31.41,6.4460398776111605
18681,10.46,69.6,6.96214711404371
18682,1.76,5.05,5.215642913915892
18683,0.91,0.0,5.227762166014555
18684,4.5,14.21,5.707480922648064
18685,0.0,61.17,6.658091119893969
18686,10.45,48.08,6.564140634792629
18687,11.95,45.38,6.533260865318905
18688,0.26,0.15,5.217436401681577
18689,99.2,99.86,8.236811315452202
18690,36.45,77.27,7.424279382993595
18691,49.66,86.83,7.49013721589293
18692,2.0,24.81,6.220797887757648
18693,1.72,4.75,5.213817806385961
18694,7.04,31.26,6.429147213080446
18695,0.67,0.29,5.214435009380733
18696,2.03,12.01,5.674019476916127
18697,7.71,60.48,6.746319868325077
18698,6.63,36.91,6.513659929555055
18699,1.9,1.26,5.238858543076568
18700,1.04,5.11,5.2285901226725375
18701,0.99,17.37,5.9069684926992645
18702,3.58,0.0,5.351665420923016
18703,2.69,25.58,6.20562753648744
18704,9.67,45.27,6.577952830438046
18705,8.12,32.29,6.451473554075803
18706,8.84,42.73,6.497321939653183
18707,3.83,39.3,6.529962935386248
18708,24.88,76.07,7.047410497067118
18709,62.97,90.11,7.563383730473639
18710,3.92,26.43,6.201199702807614
18711,7.05,39.57,6.496742447634718
18712,0.09,6.77,5.286868459860237
18713,4.0,22.32,6.192589765424289
18714,1.94,11.35,5.671848673519621
18715,1.77,14.93,5.803336454905787
18716,3.06,35.6,6.518235944034132
18717,0.74,11.79,5.866638270450555
18718,28.54,72.66,7.082895551504299
18719,1.07,16.56,5.963435882325004
18720,5.52,35.59,6.513007654825474
18721,3.39,16.72,5.792264571345111
18722,0.0,2.57,5.226625291870876
18723,0.0,2.59,5.226625291870876
18724,5.54,29.59,6.400761603847766
18725,3.45,24.43,6.201199702807614
18726,0.75,8.16,5.313510347902847
18727,26.79,64.41,6.98932880805676
18728,6.12,36.37,6.515600752492347
18729,85.02,91.17,7.745982626699717
18730,0.23,17.58,6.141019419225686
18731,12.19,57.16,6.632145459620787
18732,5.75,33.08,6.475005946294041
18733,38.94,95.87,7.4627218308042105
18734,7.1,43.85,6.589889948720121
18735,1.77,16.37,5.803336454905787
18736,5.96,8.81,5.276953844167752
18737,1.42,5.35,5.218174712836188
18738,1.35,3.27,5.21790484388205
18739,2.14,10.72,5.671369985736988
18740,9.63,45.58,6.577952830438046
18741,2.59,10.26,5.368135755566479
18742,1.42,0.0,5.236708267882607
18743,5.6,39.47,6.529162479857415
18744,0.44,0.56,5.215633016753174
18745,7.9,39.22,6.496742447634718
18746,1.4,8.7,5.273365432637865
18747,20.42,43.655,6.922539151774245
18748,0.39,3.14,5.220891382055374
18749,2.81,20.02,5.763258442799344
18750,4.42,10.59,5.669703488267988
18751,86.76,93.65,7.971414606760253
18752,0.86,6.41,5.239320579895505
18753,0.14,1.55,5.210332288233469
18754,0.3,6.76,5.2822920475011985
18755,20.58,71.92,6.9930505995977486
18756,4.84,0.0,5.339772738391789
18757,30.58,76.26,7.086803867238435
18758,17.31,69.86,7.296597525710102
18759,1.03,5.11,5.2285901226725375
18760,2.07,3.54,5.218615080721165
18761,6.32,9.43,5.276953844167752
18762,5.46,30.22,6.4105758331401335
18763,1.95,2.1,5.210975130339346
18764,20.54,71.04,6.967783688009862
18765,3.44,22.06,6.192589765424289
18766,0.24,0.16,5.217436401681577
18767,2.05,19.3,5.769857511555893
18768,0.79,0.0,5.228024549000683
18769,0.0,4.85,5.226050951032157
18770,1.97,10.18,5.307705728453231
18771,3.46,16.9,5.7783347735813075
18772,2.57,15.89,5.790336907032087
18773,3.15,39.15,6.529962935386248
18774,0.34,6.85,5.339015600820154
18775,3.13,17.19,5.7783347735813075
18776,1.68,0.0,5.2452204535644515
18777,0.0,2.06,5.459966486104568
18778,2.54,19.89,5.763258442799344
18779,0.0,0.0,5.785238940954993
18780,5.71,18.59,5.761142046342893
18781,4.67,32.31,6.4735789852190635
18782,1.22,6.78,5.275703921201662
18783,0.0,9.42,5.929409550404101
18784,0.99,4.52,5.222138261625307
18785,0.0,14.9,6.227263152969592
18786,3.49,34.75,6.513808110354306
18787,0.97,6.06,5.2360225698268215
18788,5.68,44.76,6.628786619953391
18789,0.0,0.0,5.489105201725404
18790,3.61,15.19,5.792264571345111
18791,0.27,1.18,5.224060856425749
18792,87.38,92.44,7.980433585828835
18793,1.06,3.3,5.2283202537184
18794,3.02,34.86,6.518235944034132
18795,1.25,0.13,5.216790198589661
18796,0.0,0.32,5.225712793849682
18797,3.49,3.51,5.219029726684865
18798,4.08,0.33000000000000007,5.303612392545175
18799,1.41,7.68,5.288206068748238
18800,11.46,3.88,5.267247149190969
18801,2.25,1.27,5.241029346473075
18802,1.99,0.75,5.2748988496173235
18803,2.71,7.44,5.469554255633371
18804,0.91,0.53,5.2199967195144295
18805,1.46,0.0,5.22908078983438
18806,0.66,0.0,5.250445930083812
18807,1.4,0.0,5.22908078983438
18808,3.17,2.39,5.214981886450523
18809,4.81,12.91,5.679297488302052
18810,3.02,3.58,5.219029726684865
18811,0.65,4.83,5.214773166563209
18812,1.55,1.92,5.209686085141553
18813,2.295,3.8314285714285714,5.218615080721165
18814,0.8,1.03,5.2116175495999215
18815,0.0,0.0,5.785014402955592
18816,4.13,2.54,5.214981886450523
18817,0.72,0.26,5.214435009380733
18818,4.45,2.94,5.219856293520293
18819,0.515,0.48,5.217436401681577
18820,0.36,1.46,5.210332288233469
18821,2.98,7.3,5.469554255633371
18822,1.07,4.94,5.226058323752241
18823,0.34,6.63,5.2553687558541435
18824,2.3,2.59,5.2168991652039916
18825,0.0,14.07,6.327642880448795
18826,0.08,3.08,5.225467794414412
18827,4.15,3.75,5.219029726684865
18828,4.6866666666666665,7.919999999999999,5.287908529800872
18829,0.0,1.57,5.257396882714899
18830,3.01,3.51,5.222063496679663
18831,4.28,6.8,5.264961224565178
18832,2.05,15.0,5.796935975788634
18833,7.67,20.48,5.7622674606108255
18834,2.53,5.2,5.225787876549393
18835,1.55,6.129999999999999,5.222162907488435
18836,0.0,0.0,5.5212393893659
18837,2.54,7.08,5.394875205972535
18838,1.35,2.43,5.21206022250751
18839,4.83,3.76,5.219029726684865
18840,0.63,1.0,5.2116175495999215
18841,3.25,1.22,5.242865299187745
18842,3.64,3.92,5.219029726684865
18843,4.7775,15.715,5.792264571345111
18844,1.8,7.63,5.295805079384139
18845,0.95,0.74,5.2199967195144295
18846,1.32,1.22,5.223414653333832
18847,0.0,1.9,5.4768917966915485
18848,3.04,7.12,5.382635667961029
18849,0.0,0.0,5.279300841897768
18850,2.18,5.74,5.226960181823638
18851,0.31,0.0,5.2233984632533
18852,1.9,5.28,5.220801183774886
18853,0.98,0.0,5.235389644062781
18854,2.89,2.69,5.219715054581991
18855,1.6,0.96,5.21397273880885
18856,3.23,3.31,5.223116764180956
18857,1.2,0.67,5.2220916741114305
18858,1.59,5.76,5.222162907488435
18859,7.74,9.64,5.276953844167752
18860,2.51,1.96,5.223096720519661
18861,0.0,0.0,5.374085560629943
18862,0.0,0.0,5.7926795843473995
18863,0.26,0.31,5.217436401681577
18864,0.57,1.35,5.210866621164223
18865,3.43,4.11,5.219029726684865
18866,2.01,3.46,5.2227021182172555
18867,4.26,7.57,5.393033839531823
18868,0.0,5.445,5.234948603171298
18869,1.57,1.6,5.209686085141553
18870,1.45,0.72,5.214986813661258
18871,2.25,3.21,5.219441647556594
18872,0.0,4.44,5.226050951032157
18873,0.0,3.47,5.230137988528248
18874,2.04,8.28,5.278162706973069
18875,2.02,0.63,5.2748988496173235
18876,0.0,0.0,5.785238940954993
18877,0.89,2.78,5.215347507401928
18878,0.0,0.0,5.924626994359781
18879,1.84,1.35,5.230039675471648
18880,0.42,0.35,5.217436401681577
18881,0.79,0.0,5.228024549000683
18882,24.18,94.28,7.326182497926567
18883,0.68,6.13,5.228657474764723
18884,2.21,3.22,5.219441647556594
18885,1.29,1.88,5.209686085141553
18886,3.34,1.94,5.222116783856332
18887,0.1,0.0,5.258023734743694
18888,0.57,1.02,5.214618941900766
18889,0.0,0.0,5.551638047219508
18890,0.64,1.39,5.207865228863379
18891,3.1,1.54,5.222116783856332
18892,0.81,0.81,5.212631624452331
18893,0.22,2.74,5.218348899702772
18894,3.96,2.33,5.214981886450523
18895,1.01,2.81,5.224807557061028
18896,6.67,9.91,5.276953844167752
18897,2.46,3.82,5.2214309700991635
18898,5.72,7.82,5.284989883299329
18899,2.06,3.07,5.219441647556594
18900,0.0,1.85,5.392888209957811
18901,0.66,3.67,5.214773166563209
18902,2.29,0.44,5.301776439830506
18903,1.3,7.44,5.468222161175171
18904,0.84,0.7,5.212631624452331
18905,4.92,0.0,5.339772738391789
18906,0.07,1.18,5.232337248593853
18907,0.79,2.7,5.215347507401928
18908,0.55,0.5,5.215633016753174
18909,0.45,4.47,5.217774558864052
18910,0.42,6.12,5.24470565072336
18911,0.97,3.35,5.315867930820411
18912,3.72,3.98,5.219029726684865
18913,2.48,2.09,5.215961823113853
18914,4.57,3.75,5.219029726684865
18915,0.0,0.0,5.250318212574664
18916,5.61,6.48,5.244794237189493
