uniprot_id,hgnc_symbol,canonical_smiles,concentration_100,concentration_500,concentration_1000,concentration_5000,concentration_10000,concentration_50000,concentration_100000,concentration_1000000,activity_value
P08581,MET,Nc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)c1Cl,,,,,,,100.0,,7.769551078621726
O00329,PIK3CD,COc1ccc(-c2c(OCc3ccncc3)ccc3c(=O)nc(N4CCOCC4)oc23)cc1,,,,,96.3,,,,5.537602002101044
P15056,BRAF,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OCCCN5CCOCC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,,,,,,,,0.3,6.086186147616283
P11362,FGFR1,CCC(=O)Oc1ccc(C=C2CCC(=Cc3ccc(N4CCCC4)cc3)C2=O)cc1OC,,,,,,93.6,,,4.966576244513051
P43405,SYK,Cc1ccnc(Nc2nc(-c3c(C)nc4cc(C)ccn34)cs2)c1,,,,,,98.0,,,5.721246399047171
O00329,PIK3CD,O=c1nc(N2CCOCC2)oc2c(-c3ccc(Cl)cc3)c(OCc3ccccn3)ccc12,,,,,62.1,,,,4.8326826652518236
P11362,FGFR1,COc1cc(C=C2CCC(=Cc3c[nH]c4ccccc34)C2=O)ccc1O,,,,,,50.7,,,4.698970004336019
Q96GD4,AURKB,O=C(Nc1ccc(CNc2nc3ccc(OCCN4CCOCC4)cc3s2)cc1)c1cccc(Cl)c1,,,,,91.0,,,,5.853871964321762
O60885,BRD4,Cn1c(=O)n(C)c2cc(NC(=O)c3cc4c(s3)CCC4)ccc21,,,,,,76.5,,,5.721246399047171
O00750,PIK3C2B,CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,,,84.0,,,,,,7.50003813440381
O75747,PIK3C2G,CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,,,71.0,,,,,,5.499999678657065
P48736,PIK3CG,CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,,,95.0,,,,,,9.100007908725306
O60885,BRD4,COCCOc1ccccc1CNc1ccc2c(c1)n(C)c(=O)n2C,,,,,,63.4,,,4.6777807052660805
P48736,PIK3CG,CC(=O)Nc1nc(C)c(-c2cc(C)c3c(c2)CN(C(C)C2CC2)C3=O)s1,,,100.0,,,,,,9.199970640755867
Q9UEE5,STK17A,CC(=O)Nc1nc(C)c(-c2cc(C)c3c(c2)CN(C(C)C2CC2)C3=O)s1,,,100.0,,,,,,8.0
O60885,BRD4,CC1CCCC(C)N1C(=O)CSc1nc2sc3c(c2c(=O)n1C)CCCC3,,,,,,68.2,,,4.0
O60885,BRD4,Cc1cc2cc(NC(=O)c3ccc(Oc4ccc(C(F)(F)F)cn4)cc3)ccc2[nH]1,,,,,,63.3,,,4.568636235841013
O60885,BRD4,COc1ccc(OC)c(CCC(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)c1,,,,,,67.0,,,4.221848749616356
O60885,BRD4,O=C1C(=O)N(CCCOc2ccccc2)c2ccc(Cl)cc21,,,,,,65.9,,,4.0
O75385,ULK1,CNC(=O)c1ccccc1Oc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Br,,,,,65.85333333333334,,,,6.890016705180107
O60885,BRD4,Cc1ccc(C(=O)Nc2ccc3nc(N4CCCC4)sc3c2)cc1[N+](=O)[O-],,,,,,72.4,,,4.0
O60885,BRD4,Cc1nc(-c2cccc(NC(=O)c3ccc4[nH]c(C)c(C)c4c3)c2)cs1,,,,,,80.5,,,5.130768280269024
O60885,BRD4,Cn1cc(NC(=O)c2occc2COc2ccccc2)ccc1=O,,,,,,64.4,,,5.522878745280337
O60885,BRD4,Cc1cc2cc(NC(=O)c3sc4nc(C(F)(F)F)ccc4c3C)ccc2[nH]1,,,,,,72.7,,,4.619788758288394
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCO)ccc1c23,,,,98.0,,100.0,,,5.809668301829708
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)c1C=NNC(N)=O,56.169999999999995,,,93.475,,,,,7.3786199943818005
P35968,KDR,COc1ccc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc1,,,93.6,,,,,,7.1354905399817365
P36888,FLT3,CC(C)(C)c1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1,,80.0,,,,,,,7.682907522448858
P04629,NTRK1,COc1cc(NC(=O)Nc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2Oc2ccc(C)cc2OC)cc(OC)c1,,,,,40.62,,,,5.068542129310995
P06239,LCK,COc1cc(NC(=O)Nc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2Oc2ccc(C)cc2OC)cc(OC)c1,,,,,90.26,,,,6.29929628285498
P07948,LYN,COc1cc(NC(=O)Nc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2Oc2ccc(C)cc2OC)cc(OC)c1,,,,,70.89,,,,5.376750709602099
O96017,CHEK2,CCOC(=O)CSc1nc(Oc2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)cc2)c(C#N)c(-c2ccc(F)cc2)n1,91.15333333333335,,,97.625,,,,,8.253368590705872
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCC(NC(=O)OC(C)(C)C)C4)ccc1c23,,,,47.0,,91.5,90.0,,4.585356156223832
O60885,BRD4,Cc1ccc(C(C)Nc2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)c(C)c1,,,16.08,,,,,,7.0
P08581,MET,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCCC1,81.93,,,,,,,,7.522878745280337
P24941,CDK2,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c2cc(C(C)C)sc2n1,,80.0,,,,,,,7.667561540084395
P36888,FLT3,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c2cc(C(C)C)sc2n1,,80.0,,,,,,,9.138338569939773
Q00534,CDK6,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c2cc(C(C)C)sc2n1,,80.0,,,,,,,7.720105019988362
P35968,KDR,Cc1cccc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)c1,,,90.6,,,,,,7.042155014236851
O96013,PAK4,O=C1Nc2ccc(C(=O)NC(CO)c3ccccc3)cc2C1=C(c1ccccc1)c1ncc[nH]1,,,99.0,,,,,,7.601020178131402
P49841,GSK3B,COc1ccc2c(c1)c(C=C1SC(=O)NC1=O)cn2C,,,,,100.0,,,,5.655123651930422
P36888,FLT3,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCN(C)CC3)cc2)c2ccsc2n1,,80.0,,,,,,,9.022276394711152
Q15303,ERBB4,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccc(-c3cccs3)s2)cc(C(F)(F)F)c1,,,,,57.0,,,,5.094204119632131
P24941,CDK2,N=c1[nH]c(=O)[nH]c2c1cnn2-c1ccc(S(N)(=O)=O)cc1,34.916666666666664,75.305,,,,,,,6.721246399047171
O60885,BRD4,Cc1ccc(C(C)Nc2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,,,16.98,,,,,,7.060480747381382
O96017,CHEK2,CCOC(=O)CSc1nc(Oc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)c(C#N)c(-c2ccc(F)cc2)n1,73.06666666666668,,,92.99000000000001,,,,,7.49215250573674
P36888,FLT3,CCc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1,,80.0,,,,,,,8.467247488450806
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)c1C=NNc1ccc([N+](=O)[O-])cc1,59.54,,,91.39,,,,,7.5361095753263125
Q15303,ERBB4,COCCc1ccc(OCc2ccc(-c3cc(C(F)(F)F)cc(S(=O)(=O)NCCc4cccc(F)c4)c3)cc2)cc1,,,,,67.7,,,,5.191789027075778
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCC(O)C4)ccc1c23,,,,28.0,,77.5,90.0,,4.560351570436526
P15056,BRAF,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)c(Cl)c3)n4C)ncnc21,,,68.1,,,,,,6.311669191009789
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)c(Cl)c3)n4C)ncnc21,,,82.2,,,,,,6.920096133515285
O96017,CHEK2,COc1ccc(NN=Cc2c(C)nn(-c3ccccc3)c2Oc2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)cc1,59.776666666666664,,,90.47,,,,,7.44424104705332
Q15303,ERBB4,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccc(COc3cccc(C(F)(F)F)c3)cc2)cc(C(F)(F)F)c1,,,,,67.9,,,,5.295849483160201
O60885,BRD4,CC(Nc1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)c1ccccc1,,,35.35,,,,,,6.606624288927219
O60885,BRD4,CC(=O)N1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,,,,7.0,,9.0,90.0,,4.8958544494459915
P36888,FLT3,Cc1nc2c(c(Nc3c[nH]nc3C(=O)Nc3ccc(N4CCNCC4)cc3)n1)CCC2,,98.0,,,,,,,8.04924686451859
P15056,BRAF,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)cc3)n4C)ncnc21,,,91.1,,,,,,6.975515108268718
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)cc3)n4C)ncnc21,,,105.6,,,,,,7.301900326452132
O96017,CHEK2,N#Cc1c(Nc2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)cc2)nc(=S)[nH]c1-c1ccc([N+](=O)[O-])cc1,72.7,,,92.03,,,,,7.586703473032976
P24941,CDK2,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1,,80.0,,,,,,,7.088629292883862
P36888,FLT3,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1,,80.0,,,,,,,9.208804155250874
Q00534,CDK6,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1,,80.0,,,,,,,7.0741209106984995
Q13627,DYRK1A,COc1ccc2c(c1)[nH]c1c(N3CCC3)nccc12,,72.0,89.0,,,,,,6.798602875679548
O14757,CHEK1,Cc1cccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)c1,,,,,85.2,,,,5.896196279044043
Q13627,DYRK1A,COc1ccc2c(c1)[nH]c1c(N3CCCCC3)nccc12,,57.0,81.0,,,,,,5.823908740944319
P00533,EGFR,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cc(Cl)c(Cl)cc3Cl)nc3cc4ccccc4cc3c2=O)cc1,,,,,,,,68.4,6.619788758288394
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4C(=O)Nc4ccccc4)ccc1c23,,,,87.0,,100.0,,,5.844663962534939
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC(O)C4)ccc1c23,,,,9.0,,20.5,90.0,,4.4917396944876655
O60885,BRD4,O=C(O)CN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,,,,,,4.0,90.0,,4.637140697041319
O96017,CHEK2,COc1ccc(NN=Cc2c(C)nn(-c3ccccc3)c2Oc2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)cc2)cc1,83.89666666666666,,,97.5,,,,,8.001088459627137
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)cc2)c1C=NNC(N)=O,52.29,,,92.925,,,,,7.5863670713530675
P15056,BRAF,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Br)cc3)n4C)ncnc21,,,102.3,,,,,,7.387746417636461
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Br)cc3)n4C)ncnc21,,,108.9,,,,,,7.523603778477954
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)cc2)c1C=NNc1ccccc1,38.28,,,94.74000000000001,,,,,7.1868529183116445
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCC(OC)C4)ccc1c23,,,,22.5,,44.0,90.0,,4.877456475931246
O14757,CHEK1,NC(=O)c1ccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)cn1,,,,,80.3,,,,5.005682847330363
P00533,EGFR,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cnc4ccccc4c3)nc3cc4ccccc4cc3c2=O)cc1,,,,,,,,72.32,6.958607314841775
O14920,IKBKB,O=C(Nc1cccc(C(F)(F)F)c1)c1nsnc1O,,,,,,,-0.94,,4.0
Q14164,IKBKE,O=C(Nc1cccc(C(F)(F)F)c1)c1nsnc1O,,,,,,,25.8,,4.0
Q99558,MAP3K14,O=C(Nc1cccc(C(F)(F)F)c1)c1nsnc1O,,,,,,,-1.1,,4.0
O96017,CHEK2,COc1ccc(NN=Cc2c(C)nn(-c3ccccc3)c2Oc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)cc1,47.32666666666666,,,96.44999999999999,,,,,7.274906249052082
P36888,FLT3,CC(C)c1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1,,80.0,,,,,,,7.95257235495816
O60885,BRD4,CCCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,,,,,,15.0,90.0,,4.959397659885927
P36888,FLT3,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3nc(C4CC4)nc4sccc34)cc2)CC1,,80.0,,,,,,,7.79999018246742
P36888,FLT3,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCOCC3)cc2)c2ccsc2n1,,80.0,,,,,,,8.4418954370983
P00533,EGFR,COc1cc2c(Nc3ccc(C#N)cc3)ncnc2cc1OCCCN1CCC(c2ccccc2)CC1,42.373333333333335,,94.34,,99.06,,,,8.442494464349775
P00519,ABL1,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,,,90.0,,,,,,6.309998953116937
Q08345,DDR1,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,,,100.0,,,,,,8.0301183562535
Q16288,NTRK3,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,,,90.0,,,,,,7.74739786913125
Q16620,NTRK2,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,,,90.0,,,,,,7.398973915543969
Q16832,DDR2,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,,,100.0,,,,,,7.6901570474116046
P08581,MET,CN1CCC(Nc2ccc(-c3n[nH]c4c3CN(S(=O)(=O)c3c(Cl)cccc3Cl)CC4)cc2)CC1,,,,13.203333333333333,,,,,7.167491087293763
P36888,FLT3,CN1CCC(Nc2ccc(-c3n[nH]c4c3CN(S(=O)(=O)c3c(Cl)cccc3Cl)CC4)cc2)CC1,,,,97.78,,,,,6.906578314837765
O96017,CHEK2,COc1ccc(-c2[nH]c(=S)nc(Nc3ccc(-c4nc5cc(C(=O)O)ccc5[nH]4)cc3)c2C#N)cc1,64.24666666666667,,,93.11500000000001,,,,,7.478869796655275
O96017,CHEK2,CC(=O)NN=Cc1c(C)nn(-c2ccccc2)c1Oc1ccc(-c2nc3cc(C(N)=O)ccc3[nH]2)cc1,50.48666666666666,,,91.995,,,,,7.311048320173334
P07949,RET,COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc2c(c1)N(C(=O)CN1CCOCC1)CC2)c1ccccc1,,,99.0,,,,,,8.119472315911864
P10721,KIT,COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc2c(c1)N(C(=O)CN1CCOCC1)CC2)c1ccccc1,,,91.0,,,,,,8.0
P36888,FLT3,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(N3CCOCC3)cc2)c2ccsc2n1,,80.0,,,,,,,8.42021640338319
P15056,BRAF,Cc1ccc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc1,,,90.1,,,,,,7.070070739759504
P35968,KDR,Cc1ccc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc1,,,96.6,,,,,,7.768277484114786
O14757,CHEK1,N#Cc1cnc(Nc2cc(NCC3CNCCO3)c(C(F)(F)F)cn2)cn1,,,,,80.0,,,,8.698970004336019
O96017,CHEK2,CC(=O)NN=Cc1c(C)nn(-c2ccccc2)c1Oc1ccc(-c2nc3cc(C(=O)O)ccc3[nH]2)cc1,86.30333333333333,,,99.63499999999999,,,,,7.335877493767807
O60674,JAK2,CCC(C)Nc1nc(Nc2cc(N3CC4CC3CN4C)cnc2F)ncc1C,,,31.0,,,,,,4.522878745280337
P23458,JAK1,CCC(C)Nc1nc(Nc2cc(N3CC4CC3CN4C)cnc2F)ncc1C,,,100.0,,,,,,7.468521082957745
P52333,JAK3,CCC(C)Nc1nc(Nc2cc(N3CC4CC3CN4C)cnc2F)ncc1C,,,46.0,,,,,,4.522878745280337
Q15303,ERBB4,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccccc2COc2cccc(C(F)(F)F)c2)cc(C(F)(F)F)c1,,,,,63.1,,,,5.355561410532162
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N(CC)CC)ccc1c23,,,,29.0,,82.0,90.0,,4.3743789185750925
O96017,CHEK2,CC(=O)NN=Cc1c(C)nn(-c2ccccc2)c1Oc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1,54.096666666666664,,,96.375,,,,,7.357437475144563
P15056,BRAF,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3cccc(C(F)(F)F)c3)n4C)ncnc21,,,80.5,,,,,,6.322256232883959
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3cccc(C(F)(F)F)c3)n4C)ncnc21,,,88.1,,,,,,6.823619404138085
P15056,BRAF,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(OC(F)(F)F)cc3)n4C)ncnc21,,,48.4,,,,,,6.765103714356831
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(OC(F)(F)F)cc3)n4C)ncnc21,,,96.4,,,,,,7.108183969818477
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)c1C=NNC(N)=O,72.58,,,95.11000000000001,,,,,7.956056075253533
O14757,CHEK1,c1ccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,,,,,82.4,,,,5.590066876668706
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)c1C=NNc1ccccc1,87.21999999999998,,,99.815,,,,,7.9257603709184234
P24941,CDK2,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCOCC3)cc2)c2cc(C(C)C)sc2n1,,80.0,,,,,,,7.595166283380062
P36888,FLT3,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCOCC3)cc2)c2cc(C(C)C)sc2n1,,80.0,,,,,,,9.180228032229065
Q00534,CDK6,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCOCC3)cc2)c2cc(C(C)C)sc2n1,,80.0,,,,,,,7.4800408192479315
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4C(=O)O)ccc1c23,,,,66.0,,98.0,,,5.519993057042849
O96017,CHEK2,CCOC(=O)CSc1nc(Sc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)c(C#N)c(-c2ccc(Cl)cc2)n1,87.13333333333333,,,97.50999999999999,,,,,8.253759494935561
O60885,BRD4,O=C1c2cccc3c(S(=O)(=O)N4CCCC4)ccc(c23)N1CCO,,,,,,8.0,90.0,,4.159705668388564
P36888,FLT3,O=C(Nc1ccc(N2CCNCC2)cc1)c1n[nH]cc1Nc1nc(C2CC2)nc2sccc12,,80.0,,,,,,,8.599469735076072
Q13627,DYRK1A,COc1ccc2c(c1)[nH]c1c(N3CCCC3c3ccccc3)nccc12,,71.0,91.0,,,,,,6.910094888560602
P15056,BRAF,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(F)cc3)n4C)ncnc21,,,85.6,,,,,,6.390298910723039
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(F)cc3)n4C)ncnc21,,,94.0,,,,,,7.378307327314171
P35968,KDR,CN(C)c1ccc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc1,,,94.5,,,,,,6.95175355497282
P15056,BRAF,Cn1ccc2c(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)ncnc21,,,97.0,,,,,,7.619788758288394
P35968,KDR,Cn1ccc2c(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)ncnc21,,,56.0,,,,,,6.0
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(C(C)(C)C)cc3)n4C)ncnc21,,,84.2,,,,,,6.853871964321762
P35968,KDR,COc1ccc(CNc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc1,,,102.3,,,,,,6.372634143407267
O60885,BRD4,CC(C)(C)c1cc(-c2nnc(-c3cc(F)cc(Cl)c3)o2)no1,,,,,98.5,,,,5.240020409623966
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Sc2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)c1C=NNC(N)=O,60.16,,,88.005,,,,,7.458616288053658
O60885,BRD4,CN(C)C(=O)CN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,,,,,,,90.0,,4.727694155597914
O14757,CHEK1,c1cncc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)c1,,,,,82.2,,,,5.09366495819491
Q13627,DYRK1A,COc1ccc2c(c1)[nH]c1c(N3CCCC3)nccc12,,90.0,97.0,,,,,,6.578396073130169
P00533,EGFR,OCc1ccc(-c2cc3c(NC(CO)c4ccccc4)ncnc3[nH]2)cc1,97.75,98.0,,,,,,,9.39794000867204
P15056,BRAF,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(C(F)(F)F)cc3)n4C)ncnc21,,,74.4,,,,,,6.665948746167184
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(C(F)(F)F)cc3)n4C)ncnc21,,,97.4,,,,,,7.199971186132016
P36888,FLT3,O=C(Nc1ccc(CN2CCOCC2)cc1)c1n[nH]cc1Nc1nc(C2CC2)nc2sccc12,,80.0,,,,,,,7.77603356720391
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4C(=O)NN)ccc1c23,,,,93.0,,100.0,,,5.991399828238083
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Sc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)c1C=NNC(N)=O,56.03333333333333,,,96.375,,,,,7.3786199943818005
P36888,FLT3,Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c2ccsc2n1,,80.0,,,,,,,9.187086643357144
O14757,CHEK1,Fc1ccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,,,,,89.9,,,,6.164943898279883
O60885,BRD4,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,,,43.79,,,,,,6.6020599913279625
Q13627,DYRK1A,COc1ccc2c(c1)[nH]c1c(N3CCCC3Cc3ccccc3)nccc12,,57.0,84.0,,,,,,6.655607726314889
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)cc2)c1C=NNc1ccc([N+](=O)[O-])cc1,56.276666666666664,,,89.49000000000001,,,,,7.396748971205657
O14757,CHEK1,Fc1cccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)c1,,,,,92.0,,,,5.443697499232713
O14757,CHEK1,Clc1cccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)c1,,,,,77.3,,,,5.54821356447571
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Sc2ccc(-c3nc4cc(C(=O)O)ccc4[nH]3)cc2)c1C=NNC(N)=O,66.79,,,96.88,,,,,7.553541066084575
O14920,IKBKB,O=C(Nc1cccc(C(F)(F)F)c1)c1nonc1O,,,,,,,2.06,,4.882235776546226
O15111,CHUK,O=C(Nc1cccc(C(F)(F)F)c1)c1nonc1O,,,,,,,-2.5,,4.0
Q14164,IKBKE,O=C(Nc1cccc(C(F)(F)F)c1)c1nonc1O,,,,,,,32.1,,4.0
Q99558,MAP3K14,O=C(Nc1cccc(C(F)(F)F)c1)c1nonc1O,,,,,,,11.8,,4.0
O14757,CHEK1,COc1cccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)c1,,,,,84.9,,,,5.440093374963888
P35968,KDR,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)c(C(F)(F)F)c3)n4C)ncnc21,,,97.7,,,,,,6.8704719735832835
O96017,CHEK2,Cc1nn(-c2ccccc2)c(Oc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)c1C=NNc1ccccc1,58.81,,,89.67,,,,,7.552222432600006
O60885,BRD4,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCCC4)ccc1c23,,,,58.0,,99.0,90.0,,4.327661285231089
P00533,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1,,,69.25,,78.66666666666667,,,,5.5934598195660445
Q5S007,LRRK2,COc1ccc2c(c1)C(=NN1CCOCC1)C(=O)N2,,,,,68.0,,,,5.223674407688957
P00533,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)C=CCN(C)C)n1,,,66.75,,68.2,,,,5.10790539730952
P49841,GSK3B,O=C1C(c2cccc3ccccc23)Oc2ccccc2N1Cc1ccccc1,,,,,,48.0,,,4.301029995663981
Q5S007,LRRK2,O=C1Nc2ccc(Br)cc2C1=NN1CCCCC1,,,,,92.5,,,,6.2887050800742585
